QuesId,SectionId,ContextId,Question,Answer,Reference
995,Book01_205,780,Question: How does Bhishma view the Pandavas?,Answer: Bhishma considers the Pandavas to be equal to his own sons and worthy of his protection.,"Reference: ""I should protect them as well as I should thy sons, O Dhritarashtra! And, O king, the Pandavas are as much near to me as they are to prince Duryodhana or to all the other Kurus."""
996,Book01_205,780,Question: What solution does Bhishma propose to avoid a quarrel with the Pandavas?,Answer: Bhishma suggests concluding a treaty with the Pandavas and giving them half the kingdom.,"Reference: ""Concluding a treaty with those heroes, let half the land be given unto them."""
997,Book01_205,780,Question: What does Bhishma say about the Pandavas' claim to the kingdom?,Answer: Bhishma acknowledges that the Pandavas also have a legitimate claim to the kingdom and should be given their rightful share.,"Reference: ""If the renowned sons of Pandu obtain not the kingdom, how can it be thine, or that of any other descendant of the Bharata race?"""
998,Book01_205,780,Question: What advice does Bhishma give to Duryodhana regarding maintaining his good name?,"Answer: Bhishma advises Duryodhana to strive to maintain his good name and reputation, as it is a source of strength.","Reference: ""O Duryodhana, strive to maintain thy good name. A good name is, indeed, the source of one's strength."""
999,Book01_205,780,Question: How does Bhishma emphasize the importance of the Pandavas' survival?,Answer: Bhishma highlights that the survival of the Pandavas and their reappearance after the attempt on their lives has dispelled the negative reputation of Duryodhana.,"Reference: ""O king, the escape, therefore, of the sons of Pandu with life from that conflagration and their re-appearance, do away with thy evil repute."""
1000,Book01_206,783,Question: Whose advice does Karna criticize?,Answer: Karna criticizes the advice given by both Bhishma and Drona.,"Reference: ""Both Bhishma and Drona have been pampered with wealth that is thine and favours conferred by thee! They are also always regarded by thee as thy trusted friends! What can therefore be more amusing than that they both should give thee advice which is not for thy good?"""
1001,Book01_206,783,Question: How does Karna describe the intent of Bhishma and Drona?,Answer: Karna suggests that Bhishma and Drona give advice with wicked intent while concealing their true intentions.,"Reference: ""How can the wise approve that advice which is pronounced good by a person speaking with wicked intent but taking care to conceal the wickedness of his heart?"""
1002,Book01_206,783,Question: What example does Karna give to illustrate that destiny determines happiness or unhappiness?,"Answer: Karna gives the example of King Amvuvicha, whose sovereignty was dependent on destiny regardless of his inattentiveness to affairs.","Reference: ""Having his capital at Rajagriha, he was the king of all the Magadha chiefs. He never attended to his affairs... But it hath been heard by us that with all his best endeavours he succeeded not in acquiring the kingdom of the monarch, his master, even though the latter was inattentive to business and content with only breathing the air."""
1003,Book01_206,783,"Question: According to Karna, what determines the continuation of a kingdom?","Answer: Karna suggests that if destiny has established the kingdom in the king, it will continue regardless of external opposition. If destiny has ordained otherwise, the kingdom will not last.","Reference: ""If, therefore, O king, this kingdom be established in thee by destiny, it will certainly continue in thee, even if the whole world were to become thy enemy! If, however, destiny hath ordained otherwise, howsoever mayest thou strive, it will not last in thee!"""
1004,Book01_206,783,Question: What does Karna advise the king to do?,Answer: Karna advises the king to judge the honesty of his advisors and discern who has spoken wisely and well.,"Reference: ""O learned one, remembering all this, judge of the honesty or otherwise of thy advisers. Ascertain also who amongst them are wicked and who have spoken wisely and well."""
1005,Book01_208,789,Question: Who has inquired about the welfare of the king and his alliance?,"Answer: King Dhritarashtra, Bhishma, and Drona have all inquired about the king's welfare and are pleased with the alliance.","Reference: ""King Dhritarashtra, with ministers, sons, and friends, hath with a joyous heart, O king, repeatedly enquired after thy welfare. And, O monarch, he hath been highly pleased with this alliance with thee. So also, O king, Bhishma of great wisdom, the son of Santanu, with all the Kurus, enquired after thy welfare in every respect. Drona also of great wisdom, the son of Bharadwaja and thy dear friend, embracing thee mentally, enquired of thy happiness."""
1006,Book01_208,789,Question: What is the request being made to the king?,Answer: The request being made to the king is to permit the Pandavas to return to their ancestral kingdom and visit their city.,"Reference: ""Knowing all this, O monarch, permit the Pandavas to re-visit their ancestral kingdom. The Kurus are exceedingly eager to behold the sons of Pandu. These bulls among men have been long absent (from their kingdom). They as well as Pritha must be very eager to behold their city."""
1007,Book01_208,789,"Question: Who is eagerly waiting to see Krishna, the Panchala Princess?","Answer: The Kuru ladies, citizens, and subjects are eagerly waiting to behold Krishna, the Panchala Princess.","Reference: ""And all the Kuru ladies and the citizens and our subjects are eagerly waiting to behold Krishna the Panchala Princess."""
1008,Book01_208,789,Question: What will happen once the Pandavas receive permission to go to their ancestral kingdom?,"Answer: Once the Pandavas receive permission, quick messengers will be sent to inform Dhritarashtra, and the Pandavas will set out with Kunti and Krishna.","Reference: ""Then, O king, will the Pandavas set out with Kunti and Krishna. I shall send information unto Dhritarashtra by quick messengers."""
1009,Book01_209,793,Question: Where did the Pandavas and Krishna settle after agreeing with Dhritarashtra?,"Answer: The Pandavas and Krishna settled in Khandavaprastha, which was in an unreclaimed desert.","Reference: ""Agreeing to what Dhritarashtra said, those bulls among men worshipping the king set out from Hastinapura. And content with half the kingdom, they removed to Khandavaprastha, which was in unreclaimed desert."""
1010,Book01_209,793,Question: How did the Pandavas transform Khandavaprastha?,Answer: The Pandavas beautified Khandavaprastha and made it a second heaven.,"Reference: ""Then those heroes of unfading splendour, viz., the Pandavas, with Krishna at their head, arriving there, beautified the place and made it a second heaven."""
