QuesId,SectionId,ContextId,Question,Answer,Reference
433,Book01_82,343,Question: What did Yayati vow to always do?,Answer: Yayati vowed to always grant what one asks of him.,"Reference: ""It is, indeed my vow always to grant what one asketh."""
434,Book01_82,343,Question: How did Sarmishtha define her relationship with Yayati?,Answer: Sarmishtha considered Yayati as her husband because she regarded her friend's marriage as her own.,"Reference: ""One may look upon her friend's husband as her own. One's friend's marriage is the same as one's own. Thou hast been chosen by my friend as her husband. Thou art as much my husband, therefore."""
435,Book01_82,343,Question: What did Sarmishtha request from Yayati?,"Answer: Sarmishtha requested Yayati to absolve her from sin, protect her virtue, and allow her to become a mother by him so that she can practice the highest virtue in this world.","Reference: ""Absolve me, O king, from sin. Protect my virtue. Becoming a mother by thee, let me practise the highest virtue in this world."""
436,Book01_82,343,Question: How did Yayati respond to Sarmishtha's request?,"Answer: Yayati asked Sarmishtha to tell him what he should do, indicating his willingness to fulfill her wishes.","Reference: ""I solicit thee! O, fulfil my wishes!"""
437,Book01_83,345,Question: How did Devayani react upon hearing about the birth of Sarmishtha's child?,Answer: Devayani became jealous and started having unpleasant thoughts about Sarmishtha.,"Reference: ""When Devayani of sweet smiles heard of the birth of this child, she became jealous, and O Bharata, Sarmishtha became an object of her unpleasant reflections."""
438,Book01_83,345,Question: What explanation did Sarmishtha provide for the birth of her child?,Answer: Sarmishtha claimed that her child was conceived with a virtuous Rishi who had the power to grant boons and fulfill her wishes based on considerations of virtue.,"Reference: ""A certain Rishi of virtuous soul and fully conversant with the Vedas came to me. Capable of granting boons he was solicited by me to grant my wishes that were based on considerations of virtue."""
439,Book01_83,345,Question: How did Devayani react to Sarmishtha's explanation?,Answer: Devayani accepted Sarmishtha's explanation and expressed that she had no reason to be angry if the child was indeed conceived with a superior Brahmana.,"Reference: ""If this is true, if indeed, thou hast obtained thy child from such a superior Brahmana, then, O Sarmishtha, I have no cause of anger."""
440,Book01_83,345,Question: How many sons did Yayati have with Devayani?,Answer: Yayati had two sons named Yadu and Turvasu with Devayani.,"Reference: ""And, O king, Yayati also begot on Devayani two sons called Yadu and Turvasu, who were like Indra and Vishnu."""
441,Book01_83,345,Question: How many sons did Sarmishtha have with Yayati?,"Answer: Sarmishtha had three sons named Drahyu, Anu, and Puru with Yayati.","Reference: ""And Sarmishtha, the daughter of Vrishaparvan, became through the royal sage the mother of three sons in all, named Drahyu, Anu, and Puru."""
442,Book01_83,347,Question: Why did Devayani decide to leave and go to her father?,Answer: Devayani decided to leave because she felt wronged by Sarmishtha and was deeply angered by the situation.,"Reference: ""Devayani then, hearing those words of hers, exclaimed, O king, thus, 'Thou hast wronged me, O monarch! I shall not live here any longer.'"""
443,Book01_83,347,Question: How did Yayati respond to Devayani's decision to leave?,"Answer: Yayati was grieved and alarmed by Devayani's decision, and he followed her, trying to appease her wrath.","Reference: ""And the king was grieved to see her thus, and alarmed greatly, followed in her foot-steps, endeavoring to appease her wrath."""
444,Book01_83,347,Question: Whom did Devayani approach and stand before after leaving Yayati?,"Answer: Devayani approached and stood before her father, Usanas (also known as Bhargava), to seek his support and guidance.","Reference: ""And beholding her father, she stood before him, after due salutations."""
445,Book01_83,347,Question: What complaint did Devayani express to her father about Yayati?,"Answer: Devayani complained to her father that Yayati had deviated from the path of rectitude by having three sons with Sarmishtha while she, Devayani, had only two sons.","Reference: ""O son of Bhrigu, this king is renowned for his knowledge of the precepts of religion. But, O Kavya, I tell thee that he hath deviated from the path of rectitude."""
446,Book01_84,350,Question: Why did Yayati ask his eldest son Yadu to take his decrepitude?,Answer: Yayati asked Yadu to take his decrepitude because he wanted to enjoy the youth and pleasures of life once again.,"Reference: ""Dear child, from the curse of Kavya called also Usanas, decrepitude and wrinkles and whiteness of hair have come over me. But I have not been gratified yet with the enjoyment of youth. Do thou, O Yadu, take this my weakness along with my decrepitude."""
447,Book01_84,350,Question: How did Yadu respond to Yayati's request to take his decrepitude?,"Answer: Yadu refused to take Yayati's decrepitude, mentioning the inconveniences and consequences that come with old age.","Reference: ""There are innumerable inconveniences in decrepitude, in respect of drinking and eating. Therefore, O king, I shall not take thy decrepitude... White hair on the head, cheerlessness and relaxation of the nerves, wrinkles all over the body, deformities, weakness of the limbs, emaciation, incapacity to work, defeat at the hands of friends and companions--these are the consequences of decrepitude."""
448,Book01_84,350,Question: How did Yayati react to Yadu's refusal to take his decrepitude?,Answer: Yayati expressed his disappointment and declared that Yadu's children would never be kings.,"Reference: ""Thou art sprung from my heart, O son, but thou givest me not thy youth. Therefore, thy children shall never be kings."""
449,Book01_84,350,Question: Whom did Yayati turn to after Yadu refused to take his decrepitude?,Answer: Yayati turned to his son Turvasu and asked him to take his weakness and decrepitude.,"Reference: ""And he continued, addressing another son of his, 'O Turvasu, take thou this weakness of mine along with my decrepitude. With thy youth, O son, I like to enjoy the pleasure of life.'"""
450,Book01_84,350,Question: What did Yayati promise Turvasu in return for taking his decrepitude?,"Answer: Yayati promised Turvasu that after a thousand years, he would return Turvasu's youth and take back his own weakness and decrepitude.","Reference: ""After the lapse of a full thousand years I shall give back to thee thy youth, and take back from thee my weakness and decrepitude."""
451,Book01_84,352,Question: Whom did Yayati curse after Turvasu refused to take his decrepitude?,Answer: Yayati cursed Sarmishtha's son Drahyu after Turvasu refused to take his decrepitude.,"Reference: ""Yayati, having thus cursed his son Turvasu, then, addressed Sarmishtha's son Drahyu thus..."""
452,Book01_84,352,Question: How did Drahyu respond to Yayati's request to take his decrepitude?,"Answer: Drahyu also refused to take Yayati's decrepitude, expressing the limitations and disadvantages of being old.","Reference: ""O king, one that is decrepit can never enjoy elephants and cars and horses and women. Even his voice becometh hoarse. Therefore, I do not desire (to take) thy decrepitude."""
